time,temperature_2m,weather_code,precipitation,rain,snowfall,cloudcover,windspeed_10m,date,weather_code_daily,wind_speed_10m_max,sunrise,sunset,daylight_duration,hour,day_of_week,month,year
2021-01-01 19:00:00,1.5,1.0,0.0,0.0,0.0,22.0,10.5,2021-01-01,51.0,11.6,2021-01-01T09:46,2021-01-01T17:47,28828.31,19,4,1,2021
2021-01-01 20:00:00,1.1,1.0,0.0,0.0,0.0,46.0,11.1,2021-01-01,51.0,11.6,2021-01-01T09:46,2021-01-01T17:47,28828.31,20,4,1,2021
2021-01-01 21:00:00,1.4,3.0,0.0,0.0,0.0,87.0,11.4,2021-01-01,51.0,11.6,2021-01-01T09:46,2021-01-01T17:47,28828.31,21,4,1,2021
2021-01-01 22:00:00,1.6,3.0,0.0,0.0,0.0,98.0,11.1,2021-01-01,51.0,11.6,2021-01-01T09:46,2021-01-01T17:47,28828.31,22,4,1,2021
2021-01-01 23:00:00,1.7,3.0,0.0,0.0,0.0,98.0,11.0,2021-01-01,51.0,11.6,2021-01-01T09:46,2021-01-01T17:47,28828.31,23,4,1,2021
2021-01-02 00:00:00,1.5,3.0,0.0,0.0,0.0,87.0,11.8,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,0,5,1,2021
2021-01-02 01:00:00,1.2,3.0,0.0,0.0,0.0,99.0,11.0,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,1,5,1,2021
2021-01-02 02:00:00,1.0,3.0,0.0,0.0,0.0,98.0,11.3,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,2,5,1,2021
2021-01-02 03:00:00,1.1,3.0,0.0,0.0,0.0,97.0,11.2,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,3,5,1,2021
2021-01-02 04:00:00,1.1,2.0,0.0,0.0,0.0,64.0,11.8,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,4,5,1,2021
2021-01-02 05:00:00,0.6,1.0,0.0,0.0,0.0,45.0,12.1,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,5,5,1,2021
2021-01-02 06:00:00,0.5,3.0,0.0,0.0,0.0,100.0,12.1,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,6,5,1,2021
2021-01-02 07:00:00,0.6,3.0,0.0,0.0,0.0,100.0,11.8,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,7,5,1,2021
2021-01-02 08:00:00,1.1,3.0,0.0,0.0,0.0,100.0,11.5,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,8,5,1,2021
2021-01-02 09:00:00,1.4,3.0,0.0,0.0,0.0,100.0,11.0,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,9,5,1,2021
2021-01-02 10:00:00,1.5,3.0,0.0,0.0,0.0,96.0,10.3,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,10,5,1,2021
2021-01-02 11:00:00,1.9,3.0,0.0,0.0,0.0,100.0,9.7,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,11,5,1,2021
2021-01-02 12:00:00,2.6,3.0,0.0,0.0,0.0,87.0,8.1,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,12,5,1,2021
2021-01-02 13:00:00,3.7,2.0,0.0,0.0,0.0,66.0,7.4,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,13,5,1,2021
2021-01-02 14:00:00,3.4,1.0,0.0,0.0,0.0,45.0,8.3,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,14,5,1,2021
2021-01-02 15:00:00,3.7,3.0,0.0,0.0,0.0,100.0,8.2,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,15,5,1,2021
2021-01-02 16:00:00,3.8,3.0,0.0,0.0,0.0,100.0,6.9,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,16,5,1,2021
2021-01-02 17:00:00,3.8,3.0,0.0,0.0,0.0,100.0,5.9,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,17,5,1,2021
2021-01-02 18:00:00,3.2,3.0,0.0,0.0,0.0,100.0,4.5,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,18,5,1,2021
2021-01-02 19:00:00,3.1,3.0,0.0,0.0,0.0,100.0,4.7,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,19,5,1,2021
2021-01-02 20:00:00,2.7,3.0,0.0,0.0,0.0,100.0,6.6,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,20,5,1,2021
2021-01-02 21:00:00,2.7,3.0,0.0,0.0,0.0,100.0,7.1,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,21,5,1,2021
2021-01-02 22:00:00,2.7,3.0,0.0,0.0,0.0,100.0,5.6,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,22,5,1,2021
2021-01-02 23:00:00,2.7,3.0,0.0,0.0,0.0,87.0,2.6,2021-01-02,3.0,12.1,2021-01-02T09:46,2021-01-02T17:48,28899.35,23,5,1,2021
2021-01-03 00:00:00,2.3,0.0,0.0,0.0,0.0,19.0,2.4,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,0,6,1,2021
2021-01-03 01:00:00,1.8,3.0,0.0,0.0,0.0,100.0,2.9,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,1,6,1,2021
2021-01-03 02:00:00,1.8,3.0,0.0,0.0,0.0,100.0,2.2,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,2,6,1,2021
2021-01-03 03:00:00,1.6,3.0,0.0,0.0,0.0,80.0,1.3,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,3,6,1,2021
2021-01-03 04:00:00,1.7,3.0,0.0,0.0,0.0,100.0,1.3,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,4,6,1,2021
2021-01-03 05:00:00,1.5,3.0,0.0,0.0,0.0,100.0,3.4,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,5,6,1,2021
2021-01-03 06:00:00,1.5,3.0,0.0,0.0,0.0,100.0,4.1,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,6,6,1,2021
2021-01-03 07:00:00,1.6,3.0,0.0,0.0,0.0,100.0,4.1,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,7,6,1,2021
2021-01-03 08:00:00,1.1,3.0,0.0,0.0,0.0,97.0,4.8,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,8,6,1,2021
2021-01-03 09:00:00,1.2,2.0,0.0,0.0,0.0,75.0,5.8,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,9,6,1,2021
2021-01-03 10:00:00,1.6,3.0,0.0,0.0,0.0,86.0,7.8,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,10,6,1,2021
2021-01-03 11:00:00,2.3,2.0,0.0,0.0,0.0,69.0,9.4,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,11,6,1,2021
2021-01-03 12:00:00,3.1,2.0,0.0,0.0,0.0,61.0,11.5,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,12,6,1,2021
2021-01-03 13:00:00,3.6,1.0,0.0,0.0,0.0,39.0,13.8,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,13,6,1,2021
2021-01-03 14:00:00,3.5,2.0,0.0,0.0,0.0,61.0,16.6,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,14,6,1,2021
2021-01-03 15:00:00,3.8,51.0,0.1,0.1,0.0,87.0,19.6,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,15,6,1,2021
2021-01-03 16:00:00,3.6,2.0,0.0,0.0,0.0,72.0,16.4,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,16,6,1,2021
2021-01-03 17:00:00,3.4,3.0,0.0,0.0,0.0,88.0,15.8,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,17,6,1,2021
2021-01-03 18:00:00,3.1,3.0,0.0,0.0,0.0,85.0,14.3,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,18,6,1,2021
2021-01-03 19:00:00,2.6,3.0,0.0,0.0,0.0,93.0,14.1,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,19,6,1,2021
2021-01-03 20:00:00,2.5,3.0,0.0,0.0,0.0,96.0,16.2,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,20,6,1,2021
2021-01-03 21:00:00,1.9,2.0,0.0,0.0,0.0,63.0,14.9,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,21,6,1,2021
2021-01-03 22:00:00,1.8,3.0,0.0,0.0,0.0,99.0,14.2,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,22,6,1,2021
2021-01-03 23:00:00,2.0,51.0,0.1,0.1,0.0,97.0,14.8,2021-01-03,51.0,19.6,2021-01-03T09:46,2021-01-03T17:49,28975.85,23,6,1,2021
2021-01-04 00:00:00,1.9,51.0,0.1,0.1,0.0,100.0,14.3,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,0,0,1,2021
2021-01-04 01:00:00,2.0,51.0,0.1,0.1,0.0,100.0,14.2,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,1,0,1,2021
2021-01-04 02:00:00,1.8,51.0,0.1,0.1,0.0,100.0,13.6,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,2,0,1,2021
2021-01-04 03:00:00,2.0,51.0,0.1,0.1,0.0,94.0,14.8,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,3,0,1,2021
2021-01-04 04:00:00,1.7,51.0,0.3,0.3,0.0,100.0,15.3,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,4,0,1,2021
2021-01-04 05:00:00,1.8,51.0,0.1,0.1,0.0,98.0,14.1,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,5,0,1,2021
2021-01-04 06:00:00,2.0,51.0,0.2,0.2,0.0,100.0,13.2,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,6,0,1,2021
2021-01-04 07:00:00,2.1,51.0,0.3,0.3,0.0,100.0,14.5,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,7,0,1,2021
2021-01-04 08:00:00,2.0,51.0,0.2,0.2,0.0,95.0,16.2,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,8,0,1,2021
2021-01-04 09:00:00,1.9,51.0,0.1,0.1,0.0,98.0,15.4,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,9,0,1,2021
2021-01-04 10:00:00,2.0,3.0,0.0,0.0,0.0,100.0,15.8,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,10,0,1,2021
2021-01-04 11:00:00,2.3,3.0,0.0,0.0,0.0,99.0,17.7,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,11,0,1,2021
2021-01-04 12:00:00,2.5,3.0,0.0,0.0,0.0,100.0,18.2,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,12,0,1,2021
2021-01-04 13:00:00,2.5,51.0,0.1,0.1,0.0,99.0,20.1,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,13,0,1,2021
2021-01-04 14:00:00,2.0,51.0,0.1,0.1,0.0,99.0,20.1,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,14,0,1,2021
2021-01-04 15:00:00,2.4,51.0,0.1,0.1,0.0,99.0,19.0,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,15,0,1,2021
2021-01-04 16:00:00,2.5,3.0,0.0,0.0,0.0,100.0,17.4,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,16,0,1,2021
2021-01-04 17:00:00,2.5,51.0,0.1,0.1,0.0,100.0,13.6,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,17,0,1,2021
2021-01-04 18:00:00,2.5,51.0,0.2,0.2,0.0,100.0,13.8,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,18,0,1,2021
2021-01-04 19:00:00,2.4,51.0,0.2,0.2,0.0,100.0,17.9,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,19,0,1,2021
2021-01-04 20:00:00,2.4,51.0,0.1,0.1,0.0,100.0,20.0,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,20,0,1,2021
2021-01-04 21:00:00,2.3,3.0,0.0,0.0,0.0,100.0,18.5,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,21,0,1,2021
2021-01-04 22:00:00,2.2,3.0,0.0,0.0,0.0,100.0,18.4,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,22,0,1,2021
2021-01-04 23:00:00,2.0,51.0,0.1,0.1,0.0,100.0,17.7,2021-01-04,51.0,20.1,2021-01-04T09:46,2021-01-04T17:50,29057.71,23,0,1,2021
2021-01-05 00:00:00,2.0,51.0,0.1,0.1,0.0,100.0,18.1,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,0,1,1,2021
2021-01-05 01:00:00,1.9,3.0,0.0,0.0,0.0,100.0,16.3,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,1,1,1,2021
2021-01-05 02:00:00,1.9,3.0,0.0,0.0,0.0,100.0,15.2,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,2,1,1,2021
2021-01-05 03:00:00,1.9,51.0,0.1,0.1,0.0,100.0,15.0,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,3,1,1,2021
2021-01-05 04:00:00,1.9,51.0,0.2,0.2,0.0,100.0,13.6,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,4,1,1,2021
2021-01-05 05:00:00,1.8,51.0,0.1,0.1,0.0,100.0,12.7,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,5,1,1,2021
2021-01-05 06:00:00,1.9,3.0,0.0,0.0,0.0,100.0,12.8,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,6,1,1,2021
2021-01-05 07:00:00,1.9,3.0,0.0,0.0,0.0,100.0,12.2,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,7,1,1,2021
2021-01-05 08:00:00,1.9,3.0,0.0,0.0,0.0,100.0,13.5,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,8,1,1,2021
2021-01-05 09:00:00,1.9,3.0,0.0,0.0,0.0,100.0,13.7,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,9,1,1,2021
2021-01-05 10:00:00,1.8,3.0,0.0,0.0,0.0,100.0,12.5,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,10,1,1,2021
2021-01-05 11:00:00,1.9,3.0,0.0,0.0,0.0,100.0,13.2,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,11,1,1,2021
2021-01-05 12:00:00,2.2,3.0,0.0,0.0,0.0,98.0,15.3,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,12,1,1,2021
2021-01-05 13:00:00,2.3,3.0,0.0,0.0,0.0,99.0,15.0,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,13,1,1,2021
2021-01-05 14:00:00,2.6,3.0,0.0,0.0,0.0,100.0,16.5,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,14,1,1,2021
2021-01-05 15:00:00,2.9,3.0,0.0,0.0,0.0,100.0,13.8,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,15,1,1,2021
2021-01-05 16:00:00,2.9,3.0,0.0,0.0,0.0,100.0,14.0,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,16,1,1,2021
2021-01-05 17:00:00,2.7,3.0,0.0,0.0,0.0,99.0,10.7,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,17,1,1,2021
2021-01-05 18:00:00,2.6,3.0,0.0,0.0,0.0,100.0,8.9,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,18,1,1,2021
2021-01-05 19:00:00,2.6,3.0,0.0,0.0,0.0,100.0,9.7,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,19,1,1,2021
2021-01-05 20:00:00,2.5,3.0,0.0,0.0,0.0,100.0,11.5,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,20,1,1,2021
2021-01-05 21:00:00,2.6,3.0,0.0,0.0,0.0,100.0,12.2,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,21,1,1,2021
2021-01-05 22:00:00,2.7,3.0,0.0,0.0,0.0,100.0,13.2,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,22,1,1,2021
2021-01-05 23:00:00,2.7,3.0,0.0,0.0,0.0,100.0,13.5,2021-01-05,51.0,18.1,2021-01-05T09:45,2021-01-05T17:51,29144.8,23,1,1,2021
2021-01-06 00:00:00,2.7,3.0,0.0,0.0,0.0,100.0,13.5,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,0,2,1,2021
2021-01-06 01:00:00,2.6,3.0,0.0,0.0,0.0,100.0,13.2,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,1,2,1,2021
2021-01-06 02:00:00,2.6,3.0,0.0,0.0,0.0,100.0,12.0,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,2,2,1,2021
2021-01-06 03:00:00,2.9,3.0,0.0,0.0,0.0,100.0,9.9,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,3,2,1,2021
2021-01-06 04:00:00,3.1,3.0,0.0,0.0,0.0,100.0,11.8,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,4,2,1,2021
2021-01-06 05:00:00,3.3,3.0,0.0,0.0,0.0,100.0,13.6,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,5,2,1,2021
2021-01-06 06:00:00,2.8,3.0,0.0,0.0,0.0,100.0,12.7,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,6,2,1,2021
2021-01-06 07:00:00,2.5,51.0,0.2,0.2,0.0,100.0,13.0,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,7,2,1,2021
2021-01-06 08:00:00,2.4,51.0,0.1,0.1,0.0,100.0,12.8,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,8,2,1,2021
2021-01-06 09:00:00,2.5,51.0,0.1,0.1,0.0,100.0,13.2,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,9,2,1,2021
2021-01-06 10:00:00,2.5,3.0,0.0,0.0,0.0,100.0,12.9,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,10,2,1,2021
2021-01-06 11:00:00,2.6,3.0,0.0,0.0,0.0,100.0,10.8,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,11,2,1,2021
2021-01-06 12:00:00,2.9,3.0,0.0,0.0,0.0,100.0,14.1,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,12,2,1,2021
2021-01-06 13:00:00,3.0,3.0,0.0,0.0,0.0,98.0,11.8,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,13,2,1,2021
2021-01-06 14:00:00,2.5,3.0,0.0,0.0,0.0,99.0,10.6,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,14,2,1,2021
2021-01-06 15:00:00,2.7,3.0,0.0,0.0,0.0,100.0,8.7,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,15,2,1,2021
2021-01-06 16:00:00,2.6,3.0,0.0,0.0,0.0,100.0,9.3,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,16,2,1,2021
2021-01-06 17:00:00,2.5,3.0,0.0,0.0,0.0,100.0,4.0,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,17,2,1,2021
2021-01-06 18:00:00,1.8,3.0,0.0,0.0,0.0,100.0,3.6,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,18,2,1,2021
2021-01-06 19:00:00,1.4,3.0,0.0,0.0,0.0,100.0,4.8,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,19,2,1,2021
2021-01-06 20:00:00,0.9,3.0,0.0,0.0,0.0,100.0,4.9,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,20,2,1,2021
2021-01-06 21:00:00,0.6,3.0,0.0,0.0,0.0,100.0,5.1,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,21,2,1,2021
2021-01-06 22:00:00,1.0,3.0,0.0,0.0,0.0,100.0,6.8,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,22,2,1,2021
2021-01-06 23:00:00,1.2,3.0,0.0,0.0,0.0,100.0,7.6,2021-01-06,51.0,14.1,2021-01-06T09:45,2021-01-06T17:52,29237.02,23,2,1,2021
2021-01-07 00:00:00,1.3,3.0,0.0,0.0,0.0,100.0,9.3,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,0,3,1,2021
2021-01-07 01:00:00,0.9,3.0,0.0,0.0,0.0,100.0,10.7,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,1,3,1,2021
2021-01-07 02:00:00,1.4,3.0,0.0,0.0,0.0,100.0,11.6,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,2,3,1,2021
2021-01-07 03:00:00,1.5,51.0,0.1,0.1,0.0,100.0,11.7,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,3,3,1,2021
2021-01-07 04:00:00,1.4,51.0,0.2,0.2,0.0,100.0,11.6,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,4,3,1,2021
2021-01-07 05:00:00,1.4,51.0,0.3,0.3,0.0,100.0,10.5,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,5,3,1,2021
2021-01-07 06:00:00,1.5,51.0,0.3,0.3,0.0,100.0,10.1,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,6,3,1,2021
2021-01-07 07:00:00,1.7,51.0,0.2,0.2,0.0,100.0,10.5,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,7,3,1,2021
2021-01-07 08:00:00,1.7,51.0,0.1,0.1,0.0,100.0,10.5,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,8,3,1,2021
2021-01-07 09:00:00,1.5,51.0,0.1,0.1,0.0,100.0,10.8,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,9,3,1,2021
2021-01-07 10:00:00,1.5,51.0,0.1,0.1,0.0,98.0,12.2,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,10,3,1,2021
2021-01-07 11:00:00,1.9,51.0,0.1,0.1,0.0,100.0,13.7,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,11,3,1,2021
2021-01-07 12:00:00,2.7,51.0,0.1,0.1,0.0,100.0,13.0,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,12,3,1,2021
2021-01-07 13:00:00,3.0,51.0,0.2,0.2,0.0,100.0,14.1,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,13,3,1,2021
2021-01-07 14:00:00,3.6,51.0,0.3,0.3,0.0,100.0,14.5,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,14,3,1,2021
2021-01-07 15:00:00,3.7,51.0,0.1,0.1,0.0,99.0,15.7,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,15,3,1,2021
2021-01-07 16:00:00,3.2,51.0,0.2,0.2,0.0,99.0,14.3,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,16,3,1,2021
2021-01-07 17:00:00,2.9,51.0,0.1,0.1,0.0,98.0,14.4,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,17,3,1,2021
2021-01-07 18:00:00,2.6,51.0,0.2,0.2,0.0,99.0,15.0,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,18,3,1,2021
2021-01-07 19:00:00,2.4,51.0,0.1,0.1,0.0,99.0,15.4,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,19,3,1,2021
2021-01-07 20:00:00,2.2,51.0,0.2,0.2,0.0,99.0,14.1,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,20,3,1,2021
2021-01-07 21:00:00,2.2,51.0,0.1,0.1,0.0,100.0,12.4,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,21,3,1,2021
2021-01-07 22:00:00,2.6,51.0,0.1,0.1,0.0,100.0,13.6,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,22,3,1,2021
2021-01-07 23:00:00,2.7,51.0,0.2,0.2,0.0,100.0,15.6,2021-01-07,51.0,15.7,2021-01-07T09:45,2021-01-07T17:54,29334.25,23,3,1,2021
2021-01-08 00:00:00,2.7,51.0,0.2,0.2,0.0,100.0,16.5,2021-01-08,51.0,18.3,2021-01-08T09:44,2021-01-08T17:55,29436.53,0,4,1,2021
2021-01-08 01:00:00,2.7,51.0,0.2,0.2,0.0,100.0,16.5,2021-01-08,51.0,18.3,2021-01-08T09:44,2021-01-08T17:55,29436.53,1,4,1,2021
